X Y
-2.343605195690153131e+00 8.883424986950491098e-01
2.191076720514545162e+00 -4.481839293771641586e+00
-2.335866270598670802e+00 -2.451934404569392267e+00
-1.210708555098922279e+00 4.837536305300563555e+00
2.929819921086333157e+00 -2.485751519335835269e+00
-3.235643963159418934e+00 -3.244299327450252957e+00
-3.570217386943557170e+00 2.310617342425838938e+00
-1.022597777122052465e+00 -2.453038632749786618e+00
3.473288112345753742e+00 -2.257646485351788357e+00
2.511181261351800753e+00 -3.235480492880956072e-01
-3.047619943349764160e+00 -1.845939517538258468e+00
-1.269714411582117508e+00 -2.241702233667110189e+00
1.697027722593253296e+00 2.350874123249798497e+00
-4.156663243931593144e+00 1.518976678539199487e-02
-5.620912406056683963e-01 3.346017614141263419e+00
2.819701595553052886e+00 -4.098459606666386534e+00
-2.084172040422649808e+00 1.724605548156960877e+00
-1.624087568455034436e+00 1.749101471815357245e+00
3.935071859091933355e+00 -2.356769614656500922e-02
-4.669266228141935038e+00 -1.754683093098032831e-01
-1.743762544640924173e+00 -3.944693489897885375e+00
-2.510148129854702592e+00 -4.073195344499421999e+00
-2.947903632572102417e+00 1.030543779052400133e+00
9.028553977870937830e-01 -4.539488370019914676e+00
2.514290376290596818e+00 -2.067808367818229520e+00
3.346575396700301130e+00 2.888320749654512465e+00
-7.755190324280362979e-02 4.671622273802064740e+00
-3.906977284369158365e+00 1.276207815439057980e-01
-1.155705542350406567e+00 3.417826648732466222e+00
-4.009949217448943060e+00 -2.792913022529728728e+00
-5.026451363444149889e-01 -2.079447515772580690e+00
4.230204530283113940e+00 -1.423962591111978648e+00
2.722544192110464056e+00 -3.521436698391763098e+00
3.293186134985301994e+00 -2.153371754430371876e+00
-1.579172420054676396e+00 1.484807539372001273e+00
-2.435631529445016596e+00 1.899090913494678068e+00
1.987872492662905444e-01 4.484735077430502592e+00
2.605786900507928508e-02 4.570479278203875673e+00
-3.498197474982853272e+00 -2.644535877753281916e+00
2.976119864337326781e+00 1.111155349157656014e+00
-2.420167672325051367e+00 2.951055973810599031e+00
-3.214468495535438008e-01 2.782928472506006834e+00
1.298989145400665679e+00 4.692605083339158156e+00
-3.621998558414907698e+00 -2.172504397611704885e+00
2.627019460408955620e+00 2.394466671691915793e-01
3.974643572251377766e+00 -2.906122071186719058e+00
3.564614848013763382e+00 3.495644698023613106e+00
-1.944287198785032533e+00 2.093564065275842268e+00
4.644422132093923850e-01 -4.608146222642954370e+00
4.864036344576052606e+00 2.945775542086471188e-01
-3.350055116418293455e-01 -3.609239721216371599e+00
-5.752093340110253639e-01 4.098303492796886438e+00
-3.939058861661483224e+00 7.565863227583781436e-02
-2.162804166457341193e+00 1.651926744608294806e+00
1.568803495678913862e+00 4.642930490333168514e+00
-2.649016731731939966e+00 -2.669290934206126398e+00
-3.918850780516626831e+00 -1.927125309195396596e-01
-5.194743954679249126e-02 -3.886168710154616068e+00
3.308321069287541993e-01 -4.504467562384920853e+00
-3.076659248484789333e-01 -4.180669915412282833e+00
-4.015978852962339474e+00 1.888245780894052039e+00
-1.553533800986661273e+00 4.258337282590170858e+00
2.712839983943825750e+00 -3.072621481678863731e+00
-2.959600983336266644e+00 3.001996132298264452e+00
-2.946088526935011220e+00 1.484156130996674428e-01
8.807344165769510624e-01 -2.701492760049663655e+00
-1.798734859912210382e+00 1.597816494287175315e+00
2.308425968945870821e+00 -4.387368923379366237e+00
2.448712985404624565e+00 -3.998020662484004450e+00
4.338858094413289734e+00 1.416077526886433846e+00
4.446799442412888936e+00 -1.302519604612413895e+00
-4.863824077005539870e+00 5.963650816165948498e-01
2.481723461903721173e+00 -1.686941454385902484e+00
6.511383788917041171e-01 -4.365763367818765950e+00
-2.585574305368689707e-01 3.533874687548268501e+00
8.065485445657408770e-01 2.491908917001793178e+00
2.661617627438162437e+00 2.553068784254961976e+00
-3.559153780437009029e+00 8.739136171407648757e-01
2.569856801678413127e+00 -4.007083622729594730e+00
1.458305951321338556e+00 -4.130056309732456299e+00
-2.018203388307024504e+00 -2.800471007373482868e-01
4.530503965399359068e+00 -2.560754482261256570e-01
-3.899152164490903072e+00 2.110662088645572920e-01
7.774741198368418926e-01 -2.093418187043319723e+00
-2.122318733259147994e+00 1.926247388444159991e+00
-4.668323073938331902e+00 -1.123502163558565359e+00
-3.291616597664009936e-01 2.384903062971086563e+00
-4.475132516208733868e+00 -1.298317580083859779e+00
4.551469739023192296e-01 1.962571871320807571e+00
-3.726779687889136383e+00 1.059016137782284428e+00
4.214587438047470158e+00 2.198329498928776327e-01
2.626446502477028488e+00 1.345564054968501733e+00
3.211730624289822256e+00 -2.504994908177806678e+00
2.804124727120212324e+00 6.129126466534072781e-01
-1.043150417546424291e-01 -3.034569844889367651e+00
1.291328751748837211e+00 -2.772864811209524660e+00
-4.855856560036698077e+00 -2.180258503383357416e-01
1.888992552804049208e+00 -1.170201220184338142e+00
3.625566505978613296e+00 3.499153858493178060e-01
1.134540328788259611e+00 -1.997008912669137048e+00
-1.476076716301638170e+00 -2.391474711004283549e+00
1.450042051069301063e+00 -2.153628736940228272e+00
-1.667370389160754529e+00 -2.817215723026717633e+00
2.534239779676283888e+00 1.631899632911869125e+00
3.301820471814162605e+00 2.141090424124580671e-01
-9.531887441411772688e-01 3.366787199662903074e+00
-2.453584514861232968e+00 2.889572754669919252e+00
2.189791714697413738e+00 2.779694708271290615e+00
-9.619095204128367271e-01 3.987427286493097078e+00
3.163477444759556167e+00 1.712411829479023151e+00
1.178275980608375573e+00 -2.753092389850806843e+00
-3.224042757760005706e+00 -3.014192335996552785e+00
-3.748808033003138362e+00 2.701659871394702872e+00
-2.343329792567277359e+00 2.561408756446928781e+00
5.892609149346815789e-01 3.869999354166890448e+00
2.270758968597431871e+00 1.754575895008897879e+00
4.415334862052611165e+00 -5.877957789730582361e-01
4.414033567935595315e+00 1.398300212084062411e+00
-9.081886905054684656e-01 -4.895304083312578491e+00
-2.167741723984518920e+00 2.058992000308464743e+00
-1.409241739242509617e+00 1.934811558489586414e+00
3.431895491612093174e+00 3.645124961269523012e-01
-2.224255861435849191e+00 4.385367601649083902e+00
2.377391753589935541e-01 2.691296932777375694e+00
-1.138712238924829645e+00 2.008351002315523104e+00
2.845195109328548355e+00 2.569104723218537112e-01
3.988407074882875936e-01 -3.777920109283724681e+00
-1.033153468781474071e+00 -2.992862820455612471e+00
-1.523824179349500652e+00 -4.103587160462780936e+00
-1.331639699421558465e+00 -3.850293009346874573e+00
9.854665487910881927e-01 -2.653927204425167385e+00
-3.022461556309609332e+00 -1.130607430876974906e+00
3.929288967949136069e+00 -5.435923940468829763e-01
-3.372002502603545171e+00 8.621701977070672651e-01
-4.456940686992985512e+00 -1.264260733834754014e+00
1.815815047091968726e+00 -2.958370313024185183e+00
-2.956893332169297839e+00 1.974672258367338451e-01
2.497110254029946574e+00 -3.579244486264013148e+00
-6.393380107939253612e-03 4.545965999282001846e+00
2.448670915083599464e+00 2.805664439903810869e+00
-3.161173827433131578e+00 -2.459307825582508045e+00
-4.495681087394077124e+00 -8.773734493327309814e-01
3.579946757750308350e+00 -3.270642447433721678e+00
-1.505025770116763750e+00 -1.878040696441559021e+00
-3.623891865055513861e+00 -9.596157355760073226e-01
-1.496357769515778147e+00 4.261713651428777894e+00
-1.464532910887893502e+00 -4.494965476291885587e+00
-2.737846872936173792e+00 -1.814148932215060794e+00
3.976219282777717495e-02 3.538296367902567408e+00
3.603565729014114871e-01 -4.664843992356314750e+00
3.160897779820036058e-01 4.886724391242129428e+00
-3.671297668254030810e+00 3.382965064363881447e-01
2.640487792948523982e+00 -2.362791311809736339e+00
4.195504753907100870e+00 2.607708005657838779e+00
2.932258012147842541e-01 3.040268433874080412e+00
-4.289093349603184890e+00 8.940030358767366847e-01
3.724564287544137375e+00 -2.490917128168284922e+00
2.754047524781166323e-01 -2.520349801508733112e+00
-3.420089395412963640e+00 2.497831143852466962e+00
3.681669786107442999e+00 -4.797950186146028306e-01
-1.975591236764207448e+00 2.156747043357668314e+00
1.090778422526624380e+00 3.087805640218706404e+00
-2.590255773120118121e+00 -3.644165670788214850e+00
-2.301163759316362967e+00 1.741152403287274941e+00
-3.316228245258574958e+00 4.256654958883936413e-01
-1.655908476994026435e+00 -1.123185005633342559e+00
-3.652276969965112752e+00 1.863331646948232834e+00
3.322448621148669901e+00 -6.282245500240295488e-01
-1.473813168807263319e+00 -2.879990829783966699e+00
1.087092988604837940e+00 -3.480043178716268670e+00
-7.015437617303225126e-01 -4.786730112695679829e+00
-4.113290968434509587e+00 -2.678958116025211833e-01
-1.884429451928294030e+00 -4.076611415977066777e+00
-8.062121673788092968e-01 -4.930248081348045375e+00
9.967939189756456209e-01 -2.479774750389548643e+00
-2.440081895041528171e+00 -1.813564155348730722e+00
1.133390196449562959e+00 2.560910074381041124e+00
4.184503427816283150e+00 2.275480459425446966e+00
2.517414872479044607e+00 -4.024695784516503672e+00
-3.533569517716750319e+00 -2.364465162577189083e+00
4.082589031156820703e+00 -2.179711162064688901e-01
-3.798406940038256074e+00 -2.413841331347784003e+00
9.926504072367680065e-01 3.481498331568887217e+00
2.865471786390235032e+00 -3.919885600878094678e+00
-3.069436065159965032e-01 -2.560121258181725423e+00
-2.756901879911436204e+00 -2.208948569329074019e+00
4.749504240797629007e-01 -4.792030250258368262e+00
-1.524269226596137505e+00 1.747076192174938702e+00
-3.619668931962444436e+00 -4.369108138838612154e-01
2.504298202651587868e+00 1.349777568802835503e+00
-2.505641909313923499e+00 2.198732396095274488e+00
3.400783908824100532e+00 8.260681474637907584e-01
-1.051314015797411461e+00 -1.729729224022756418e+00
3.334690853770858165e+00 3.386648066014507297e+00
-3.386767543074593600e+00 -3.371413166768934655e+00
3.613756651740186676e+00 -1.548793150049298850e+00
9.686394896543391031e-01 -1.979565591889783871e+00
-3.422602260449788769e+00 1.880983631965992275e-01
-1.158026883118748129e+00 -3.337556329462090243e+00
2.219922313392844515e+00 1.410873545605937363e+00
2.716114889511276331e+00 -1.376996407818143142e+00
-4.805456851104636939e+00 -7.617392044735090684e-01
1.711049773792341133e+00 -2.446790472956580587e+00
-1.182148700395788898e+00 -3.189982418374754491e+00
2.446887025996820064e+00 3.561659049828619916e-01
4.321063683858953119e+00 1.392233123064885447e+00
-2.595783891925342424e+00 3.866644605331226447e+00
2.338642701031790061e+00 -8.313847766330770828e-01
-3.113743443835423896e+00 -2.292836432651941259e+00
-4.215223089625573571e+00 2.325578759291905051e+00
3.094691713508016306e+00 -2.439218097385713602e+00
-2.048417402971319579e+00 -3.895330719845884193e+00
1.273407558762106984e+00 -3.137913904481949956e+00
-2.013201672103934747e+00 -2.794433148807717315e-01
-1.733856379766487654e+00 -4.257380004533220408e+00
-1.022383584640212950e+00 3.457349995475647919e+00
-2.181279384882115480e+00 -1.200346465376119776e+00
2.341831658292458318e+00 3.314331511050997214e+00
1.236695490245881546e+00 3.634813097448650776e+00
2.923508708711534343e+00 -2.892368838048314128e+00
3.360536434380508197e+00 3.521238041213988978e+00
9.462146879423568580e-01 -4.433161402820189778e+00
3.587709203931718438e+00 2.235502393096962415e+00
-3.953152028829099329e+00 -1.455364982348249070e+00
3.599581364233073622e+00 1.894148303086941487e+00
3.767680490724638620e+00 -1.661351322211750137e-01
-2.047642898498772901e+00 -6.922836360800537214e-01
-3.330096365277610992e+00 1.075262098535135546e+00
7.726466472655607598e-01 -2.963093716635093244e+00
4.752442416441865269e+00 -8.112856234041866399e-01
4.653819268686678612e+00 1.827117876114955131e+00
3.820164033621107791e+00 -8.845004117427879287e-01
-2.803496724322650291e+00 -1.373954354161804448e+00
-3.328442355119961782e+00 -1.750853127152410815e+00
2.364650611157504301e+00 -4.330977558910123371e+00
-8.474626471619592927e-01 4.788445192869857259e+00
2.335250548098032120e+00 -1.753891741896836665e-01
3.098016221629710909e+00 3.691345687406373255e+00
1.052769396426876725e+00 4.633381635922284580e+00
1.336977210041653708e+00 4.667353779606188802e+00
3.753311820420250911e+00 -8.133648986595086727e-01
-6.575665741342603399e-01 3.649373024232339002e+00
-3.909350216453832072e+00 -9.228941821456945194e-01
2.536472270158482090e+00 2.062067943578691498e+00
7.527026194032037099e-01 -2.084448462103724253e+00
-2.947430760115824722e+00 -3.950045057242475455e+00
-1.587337333622011570e+00 3.881335578246551510e+00
4.955119408009569959e+00 2.339403695140154227e-01
3.616208700176338553e+00 2.458372265181442362e+00
1.463614013314672890e+00 3.846743710195779542e+00
-1.579270660116047775e+00 -3.026475625300261818e+00
2.930871567556281310e+00 3.827469099931202212e+00
-4.322213458698784372e+00 -9.020816940636406933e-01
1.606328495971797388e+00 4.400711695097182741e+00
-3.445732049729054225e+00 6.083914603760504081e-01
-2.614489301715768210e+00 -4.116808384026130696e+00
-2.090299864747073411e+00 -6.821890592947669196e-01
2.637199306307140390e+00 8.139805418439894913e-01
-2.301201660166704688e+00 3.218800021232209652e+00
-4.992058335925992907e+00 -1.175460770056569078e-02
2.098824410656440875e+00 -2.011098824062104384e+00
-1.923506109039711420e+00 -8.189409168654171456e-01
-2.590441872182481120e+00 1.403678412858980762e+00
3.124938669591227125e+00 -2.926124773745280520e-03
2.015134157758307065e+00 2.485403633157633241e+00
-4.535474304021834158e+00 -1.787002398380858947e+00
-3.428778476400219599e+00 -2.968365293763427282e+00
-1.804980635927051269e+00 3.788567221272777896e+00
-1.488905230108092059e+00 3.642784140168918494e+00
4.482952750904637185e+00 -5.796834488396268581e-01
-3.139041013916089806e+00 -1.211540497737924493e+00
-8.195698110985510931e-01 -3.542081427845795716e+00
-3.196833901479229301e+00 -2.131007998443808574e-02
2.437042883172134466e+00 -3.641610976678454570e+00
3.775342228743955530e+00 3.448653644516010974e-01
4.142338348003476334e+00 -2.242000334971757658e-01
3.252420227527974550e+00 -9.864198125378594861e-01
-1.053355493513556285e+00 2.693803559389750024e+00
-2.771028570609879171e+00 -1.924279251530300050e-01
1.585222811629509510e+00 2.519577350534005333e+00
-3.068880582914683242e+00 -1.842648859220638702e+00
4.059481264569701153e+00 5.425842930663564712e-01
-4.259998953395832011e+00 -6.520412733128883032e-01
2.185444553434762849e+00 -2.006554708692104061e+00
-4.740446293704483338e+00 1.428844341170819154e+00
-3.995185476482472353e+00 -3.372967708374711715e-01
3.442520996741720296e+00 1.936319774047136733e+00
1.905118075817254786e+00 2.222465244603818224e+00
-4.179689300344489489e+00 -2.719863731969272003e+00
-3.255395973245784891e+00 -1.154035351506535800e+00
-3.914353875251784576e+00 -6.086081596510345415e-01
-1.711031972158157721e+00 -4.518010471606172196e+00
-3.159213298197947051e+00 -8.444073547258559298e-01
-1.988007984466457101e+00 1.742941667148923512e+00
-9.864519535652596094e-01 1.767714428334076660e+00
1.339061902376331270e+00 -1.917475795938128780e+00
-2.323340609477738905e+00 3.139953752128170184e+00
-2.487265343848203525e+00 1.854301834826815876e-01
-3.079427257003584995e+00 2.259785660063843071e+00
2.140552827484075493e+00 -1.099538356720447974e+00
2.266901490197990476e+00 -3.471802484207227035e+00
-2.453936569498636810e+00 4.177099364165236750e+00
1.970464079812608293e+00 3.953004367529739049e+00
8.180462452929479489e-02 4.786757342058647779e+00
-4.306050760177796199e+00 -1.926682661771195404e+00
-3.184858942729526632e+00 -2.196325339741679594e-01
-7.932471750742020600e-01 1.959256738214526949e+00
1.248043120071174350e+00 3.993839758205158574e+00
1.917794984301728789e+00 -3.581001435043473347e+00
-1.661902013167953773e-01 2.372119979509844878e+00
2.001271164379346157e+00 4.188141389703132766e+00
-8.309106839407837120e-01 -2.366914253658534584e+00
9.719049514519312316e-01 -1.991726978898518130e+00
4.392618120403871451e+00 6.288711885714141081e-01
-1.654182198220717437e+00 -4.003323233074185694e+00
-4.376425559945957389e+00 2.081385086724951261e+00
2.129062139093152339e+00 -2.551409176759026121e+00
-3.563676726564784847e+00 -1.363641989341393135e+00
-2.850867213039823267e-01 -4.925185674490840881e+00
-4.180069814847296450e-01 -4.852132490490143724e+00
-2.108259479440932616e+00 4.853621606495057694e-01
-3.376748778689563135e+00 -1.324809103636915841e+00
1.157319232193353198e+00 3.457240410711422296e+00
-3.634562143540187584e+00 -2.898726496308086098e+00
2.152580839919839395e+00 2.040876508382893029e+00
2.037511038173837719e+00 -3.521634880849402904e+00
2.516203256820461753e+00 9.170523403963092290e-01
-3.004643472457593667e+00 -9.920363322678206197e-01
-2.371481707251415827e+00 -4.186491926963222809e+00
3.146836057191870317e+00 2.790475332260050845e+00
-2.195089820927550450e-01 4.872074005195219826e+00
1.347727020648197271e+00 -2.235240264948870959e+00
2.324848843459572656e+00 -2.634751570712937863e+00
9.846057788473595584e-01 -3.640876779746687664e+00
2.123416920959583898e+00 3.394020205455596795e+00
3.036984097901328283e+00 1.623502115198877327e+00
-3.822990184032448280e+00 1.177107643456865249e+00
3.066814017514893020e+00 -6.893671636196332386e-01
4.544852843273481824e+00 1.213051234636973869e-01
-1.469074285042260453e+00 3.461806810799600065e+00
-2.946887312217313148e+00 -3.323261346403063587e+00
-2.389561223211217555e+00 3.980541847499593278e+00
3.624002059957562416e+00 1.085375068710739521e+00
3.163898501285883125e+00 1.777071788764838511e-01
1.632990605819478080e+00 2.627923128420247334e+00
6.305228208552692282e-01 -4.200642176870108102e+00
1.074546324498211192e+00 -3.442126129322681027e+00
-3.557499623316979220e-01 4.230985689914102288e+00
-2.034295521186164191e+00 9.595952095235567025e-01
2.247641421401239903e+00 9.913116697021155665e-02
-4.166116982142043845e+00 -9.853995666384293139e-01
-8.965468023882827708e-01 -4.500493776667525481e+00
-3.228679722836173660e+00 3.796141617837636595e+00
4.783957602610110493e-01 -2.596275131341803988e+00
2.063003737117192760e+00 2.865635480945690983e+00
3.189747197124781497e+00 1.021115058041511148e+00
-1.143817500786159860e-02 3.435478901655173001e+00
4.419897689053282619e+00 1.116141190035487840e+00
-3.646874736071664680e-01 -3.355698633142977894e+00
-5.921336968157230318e-01 -4.386550012028156864e+00
-2.081351636724364518e+00 -2.819657510437390435e+00
-1.370121510088058159e-01 -3.871431259252641421e+00
-3.577418342377678417e+00 -1.383977054709725651e+00
-1.056057700882400363e+00 -4.590459953297306939e+00
-2.254035507109122705e+00 -3.435932899944941443e+00
-1.695595350999774764e+00 -4.664241066910016720e+00
4.797272233804579677e+00 -8.975317842146424141e-01
5.360128681022373609e-01 -4.934237683775685390e+00
-3.671673927370393109e+00 3.246923702975037962e+00
2.444397326251779745e+00 -1.263420413083610416e+00
4.708425718270608407e+00 -8.591958231889699205e-01
1.203213153401971658e+00 3.241052264220916079e+00
-3.611201396484867487e+00 -1.883528918477043401e+00
1.780417358520389515e+00 -2.636158193521699999e+00
-4.332228323461674968e+00 1.309915141240166059e-01
2.806565282876587020e+00 3.356372763445432117e+00
-2.972447732206298654e-01 3.251727482244616052e+00
2.843925007880167666e+00 -1.806478176913979050e+00
-3.871462979804459970e+00 2.248829896484312307e+00
-3.868064105039475731e+00 1.079139950106251300e+00
-1.824525181630598070e+00 2.123629066476466765e+00
-3.914768949236084872e+00 4.083080261403763123e-01
-3.130332096586442070e+00 1.912270363871896084e+00
9.163169326393930669e-01 -2.450053493466046728e+00
-3.817614325386488705e+00 1.288585661600597732e+00
7.074883326976152409e-01 -2.391592388727223017e+00
-3.114366781225028635e+00 -1.564265528572512887e+00
2.058471870678824089e+00 -2.982842614025973393e+00
-3.632046193900882791e+00 2.933467248729415111e+00
-2.098979859095281508e+00 -4.011934270358972654e+00
3.246766015738029587e-01 3.654515222345747105e+00
3.067405924646650739e+00 1.443717238444459872e+00
2.371132501865962361e+00 1.908939957365294537e+00
4.053141528827815421e+00 2.693313143715243996e+00
8.728943946812546262e-01 2.824939201074145423e+00
-4.841280258423108940e+00 5.621580980380899151e-01
-2.718266928093105772e+00 -3.285599129479433334e+00
-3.300899989801158174e+00 3.284879280128133239e+00
-2.818686493386800773e+00 -2.911642398265879450e+00
2.593431069788735943e+00 4.058755363228783608e+00
4.472082802032528726e-01 3.240745671330925948e+00
1.781376566594044419e+00 -4.290745067546417602e+00
2.527800035311031923e+00 3.669241691969831631e+00
2.460814624143770502e+00 1.055106635936891912e+00
2.403732071050790342e+00 2.698688804528811769e+00
1.712618638458361930e+00 4.617757578882478064e+00
2.821588401245858635e-01 -2.249436832856003488e+00
-4.144738530673509835e+00 1.890822156702973045e+00
4.359934109473886821e+00 5.082480244262054248e-01
1.872183169066047093e+00 4.477979520662896284e+00
-1.726351612644326128e+00 -2.119792514722933063e+00
4.174807638001925447e+00 7.438798695834043517e-01
2.321036685231106844e+00 -1.668310011306531448e+00
-2.663328828102918155e+00 -2.817343539049051770e+00
1.747602105472381151e+00 4.127583792430163712e+00
3.611262398853347100e-01 -3.484204690345011901e+00
-2.325278076456112952e+00 -1.374087667688581593e+00
1.290199838399730403e-01 -3.962649058891420495e+00
1.581919331521391969e+00 1.325464718688746935e+00
-2.030582749560220446e+00 -6.042358219663396257e-01
1.270179587035111135e+00 1.622107019511644488e+00
-4.131239305471671841e+00 2.795458514399546956e+00
-1.136552645355161983e+00 2.523547345286583532e+00
1.760673802711430147e+00 -4.240284512097304948e+00
3.296609153838309769e+00 -2.118391854517786221e+00
9.541765099657177895e-01 4.732487239789408662e+00
1.174150701954707499e+00 3.180679342373379459e+00
-3.669361196156855076e+00 1.535537399137629766e+00
-3.557681677932508446e+00 2.245109973180997365e+00
-5.641492951853810389e-01 2.975180469266843541e+00
-2.230085143987911245e+00 -2.377570730995998360e+00
-2.675547100650879528e+00 2.782323092778364870e+00
3.215915590069216567e-01 2.508130235835798860e+00
7.968078834992301518e-01 4.168873775866195786e+00
-1.493003087742715174e+00 2.328060130632400693e+00
2.506859469052402201e+00 2.883356312256201370e+00
6.928674756243526911e-01 -2.694025765508549330e+00
-2.654493759746131776e+00 1.734202817390879448e+00
3.165602238122775525e+00 -1.300491100009162571e+00
-1.517244080228936087e-01 3.157873744610583344e+00
4.475515401404504878e+00 -1.423182942589401145e+00
-4.648026565035496827e-01 -4.235357088001545200e+00
1.037818464621568237e+00 4.711762566645417039e+00
-4.179509578930741931e+00 -2.224064668637629888e-02
2.748023501999671478e-03 4.895756728640373368e+00
-2.208593764588027586e+00 2.513529769316420470e+00
-3.835919045139601913e+00 1.276194791519205118e+00
-4.157382503381052530e+00 -5.547142493724506185e-01
-9.333973441207763511e-01 4.286463396752008492e+00
-1.193261982763312995e-01 3.060905074567871864e+00
4.182092898944496540e+00 9.386299128897077626e-01
5.826024042794655244e-01 4.444580168399236975e+00
7.773416118844764799e-01 -3.049315008090317303e+00
-4.650787992499648138e-01 -3.515715882457118191e+00
2.263209314784330850e+00 1.061717298854592872e+00
-2.837333979897277203e+00 -1.853336311470482611e+00
1.768370579699892309e+00 3.650326794829248822e+00
3.242113349965225932e+00 -3.397849956074801892e+00
2.188374564019270885e+00 3.488971570702321223e+00
-2.903243176940022985e-01 -3.376156643766133225e+00
-5.543341312870930793e-01 -2.731379643408760938e+00
8.690934744232625686e-01 2.424199561096807454e+00
-2.160306423648206575e+00 -6.907619931242864331e-01
-8.030555518899169798e-02 -2.851633084417918518e+00
1.062358638770010799e+00 1.934151457336075852e+00
-3.081629540927843358e+00 -7.415314358497511471e-02
2.792403065225719239e+00 -1.868971546120895111e+00
2.581629125343235742e+00 8.124130380770859805e-01
3.660308624183054693e+00 4.003534490061926299e-01
5.024748582780506068e-01 -2.331716575109790579e+00
1.371558741857795694e+00 -1.689906020690169708e+00
-5.420047247407210333e-01 -3.602393014370120827e+00
2.338061504776015376e+00 1.451140279529653077e+00
-1.508009572450700997e+00 4.053749981842379668e+00
7.895274376513820025e-01 -4.457648174787049555e+00
-1.734754407902978079e-01 3.276866684871452939e+00
3.920089328077249302e+00 2.869324918091142429e+00
4.245295066324485111e-02 -4.789546641179124542e+00
-2.714997714393011741e+00 6.409859602307668158e-01
-2.482037348461104909e+00 -4.489230753918881933e-01
3.047994855789883939e+00 -2.903817759676381449e+00
3.354351050864190942e+00 -2.102972932809476614e+00
-1.936199445619015691e+00 -4.496550967242090913e+00
2.927799929646724308e+00 2.777991478864523245e+00
7.170307045421756564e-01 4.834401990556349560e+00
4.070588947908301058e+00 -1.716239267183159667e+00
3.350864522459369610e+00 -2.322801077740203723e+00
-1.357168928056875057e+00 -4.545449141926224179e+00
-6.524961941711793223e-01 -4.182044175488595528e+00
-1.146574841463346567e-01 -3.192505088358778664e+00
3.318099653132713822e+00 -9.172205806543535234e-01
-1.642113818640875467e+00 1.329724447071838345e+00
2.342194336239180608e+00 -1.560149398307725699e+00
1.281593247760581145e+00 -2.105219935058376901e+00
-3.983950487394124718e+00 -2.738123565628734379e+00
-1.508020742100298905e+00 -2.009654937054620394e+00
-2.315073707489367472e+00 -3.581717483686382320e+00
-5.738614293219235218e-01 2.418675464037614020e+00
-3.119221115170310199e+00 2.154713759934029582e+00
-4.062131947194266957e+00 -2.591102720485309874e+00
-1.500441200650355578e+00 3.902471856689774476e+00
3.353626025527922661e+00 -2.354228166463434135e+00
2.672292595733147813e+00 8.417530093893201004e-02
2.435850992332918796e+00 -3.100797850222911212e+00
-2.756898629564429104e+00 1.022267818796255057e+00
-3.079824277818677292e+00 3.830972173424233240e+00
7.946184687141850944e-02 -4.134051790905213686e+00
1.141904544086780993e+00 -1.751913032202090603e+00
4.023721774296680209e+00 -2.769979299185046706e+00
2.626173215173269959e+00 -3.311199982791763752e+00
9.114145296580278277e-01 -4.516405407758381507e+00
3.484924271981199695e+00 3.520019590572241786e+00
3.024319151596324140e+00 -3.731840694101356881e+00
-2.328124307426965522e+00 3.259944260349538769e-01
-3.250433451183793565e+00 -1.169230348939608310e+00
-1.457777337376970461e+00 -4.147428623767547506e+00
2.206309285008358323e+00 2.986994644467777071e+00
4.703058382534683446e+00 -5.365418506642208873e-01
2.961747725809764642e+00 -2.704823465692417717e+00
2.801288754391926261e+00 3.886583258582791522e+00
-2.171066339828493508e+00 -2.696478877700520194e+00
-1.684205018323519543e+00 -2.108022814360424491e+00
3.844319577349013528e-01 3.238504486885434019e+00
4.064528696389196227e+00 1.012890833453371719e+00
-2.634157365554044450e+00 -2.052406117910600347e+00
9.134239285880269010e-01 -3.968795910038702246e+00
2.000304637273072395e+00 1.758038570033372716e+00
-3.137948401036948720e+00 1.291312137037328389e+00
1.908229274754432270e+00 2.453935422329818206e+00
1.335686847147257383e+00 -2.662330217967498580e+00
4.067789323865244278e+00 -2.799796576696048644e-01
-2.176621020677015128e+00 2.416534826854525864e-01
-1.950818694529778519e+00 2.481526978564156938e+00
3.244953764623709436e+00 -3.214695046243898346e+00
-3.969098470450940663e+00 -1.994517933079754446e+00
-4.408283732299008051e+00 -1.675821014941185905e-01
6.120857715767562268e-02 4.204093966771134561e+00
3.425858431457583286e+00 -1.846758765457207963e+00
-9.426213209210869415e-02 -2.050607388428655309e+00
-3.179318492710089927e+00 2.982794875457802419e+00
-3.001124322785067022e+00 2.115081770789828841e+00
-8.899103984869157769e-01 -4.625705515028393222e+00
-4.370738863585730272e+00 4.459664294611447866e-01
-2.351874429141428635e+00 2.770970276448321723e+00
-6.640672905659136260e-01 -4.875263581928470202e+00
-1.147492618018080446e+00 4.589179331058184985e+00
-1.340440108892632542e+00 -2.136377095767056922e+00
-1.822696241168198616e+00 -3.692651497934493321e+00
-3.022243667460954075e+00 2.673292145911215556e+00
-4.699368819674675457e+00 -3.704015778124112312e-01
-2.073027869714370919e+00 -3.291104265004923590e+00
-4.627010219801138469e+00 6.520428490905757490e-01
-1.940099418796099817e+00 -3.759453639163995664e+00
3.226677857659793203e-01 3.017633383549009896e+00
-4.396195916776201251e+00 1.526619019207464456e+00
2.605403387878438171e+00 2.454481525708373191e+00
4.928751518777062302e+00 -6.808877517230846887e-01
-4.457657582556986853e+00 -2.700694086182071629e-01
4.685554523675791727e-01 -3.185207691024192211e+00
